epoch,index,ood_score,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57
19,19250,-0.3566076457500458,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5805564644731935,0.0,-0.033298010848503416,0.01530837687007161,4.149769866596966,-0.25720829250344407,8.019103948436326,-0.8480633883550107,-0.6059099914113932,1.2915884202986523,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,20019,-0.35660284757614136,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.573918893617279,0.0,-0.033298010848503416,0.018549782124228777,4.149769866596966,-0.25720829250344407,8.019103948436326,-0.8480633883550107,-0.6059099914113932,1.2915884202986523,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,12929,-0.3551005423069,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.630338245892552,0.0,-0.5808309944875257,0.5857957016017326,0.17149940035506017,-0.25720829250344407,-0.36891894475425824,1.1298526324880773,-0.6059099914113932,-0.8753974501033619,8.511031838191304,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,14631,-0.35502567887306213,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.617063104180723,0.0,-0.5808309944875257,0.584174998974654,0.17149940035506017,-0.25720829250344407,-0.36891894475425824,1.108116027770125,-0.6059099914113932,-0.41104333501721607,8.511031838191304,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,4001,-0.3546065092086792,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.7000327398796538,0.0,1.0617679564295412,1.204904105145751,-1.8176358327658928,1.8127499125201956,-0.36891894475425824,-0.8480633883550107,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,1640,-0.3543224334716797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.7199454524473972,0.0,1.3355344482490523,-0.3104528511727235,-2.2154628793900835,1.8127499125201956,-0.36891894475425824,-0.8317321826939037,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,0.7593278188041829,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,1803,-0.354308545589447,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.7182860597334186,0.0,1.0617679564295412,-1.619980573852218,-3.0508996773008836,1.467756878349589,-0.36891894475425824,-0.8311303202538586,-0.6059099914113932,0.8272343052125063,0.3595301074679458,0.6759024564477111,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,2008,-0.354263037443161,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.71662666701944,0.0,0.7880014646100301,-2.0757725224036623,-2.8406196669423824,1.467756878349589,-0.36891894475425824,-0.8415856372583169,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,0.631612560646751,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,1574,-0.3542574644088745,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.7199454524473972,0.0,1.0617679564295412,-1.6118770607168251,-3.2157137394737623,1.467756878349589,-0.36891894475425824,-0.8472691109670035,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,0.2238115702157511,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19,1389,-0.35419991612434387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7216048451613757,0.0,1.3355344482490523,-0.3169356616810378,-2.073381791310015,1.8127499125201956,-0.36891894475425824,-0.831272148731619,-0.6059099914113932,0.06878925057180127,0.0005648936379263862,1.7369404398227644,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
