index,label,ood_score,rf_u_0.0,rf_u_1.0,rf_u_2.0,ul_ta_tier_0,ul_ta_tier_1,ul_ta_tier_2,ul_ta_tier_3,is_detached,ta_attach_diverge,impossible_state,time,cc,rsrp,cfo,dl_mcs_ns,dl_snr,dl_turbo,dl_brate_ue,dl_bler,ul_mcs_ns,ul_buff,ul_brate_ue,ul_bler,rf_o,rf_l,nof_ue,dl_brate_bs,ul_brate_bs,num_ues,IMSI,RNTI,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,dl_mcs_s,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs_s,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,dl_pmi,dl_ri,ul_n,ul_turbo_iters
3415,1,0.9999943971633911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.7050109180215895,0.0,1.0617679564295412,-1.6134977633439036,-1.8176358327658928,1.467756878349589,-0.36891894475425824,-0.8480633883550107,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19840,1,0.9999943971633911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5755782863312577,0.0,1.0617679564295412,-1.6151184659709823,-1.8176358327658928,1.467756878349589,-0.36891894475425824,-0.8480633883550107,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
6251,1,0.9999943971633911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6834388127398676,0.0,1.0617679564295412,-1.628084086987611,-1.8176358327658928,1.467756878349589,-0.36891894475425824,-0.8480633883550107,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
16358,1,0.9999943971633911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.603787962468894,0.0,1.0617679564295412,-1.6118770607168251,-1.8176358327658928,1.467756878349589,-0.36891894475425824,-0.8480633883550107,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
19605,0,0.9999942779541016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5772376790452363,0.0,1.0617679564295412,-0.6572832133675401,1.8764724573158769,1.467756878349589,-0.36891894475425824,2.4091740615859933,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,0.7686404778775291,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
999,1,0.9999942779541016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.724923630589333,0.0,1.0617679564295412,-1.8949326157072424,-2.329127749854138,1.467756878349589,-0.46478206353357915,-0.8443131114521504,-0.6059099914113932,-1.0301821551320771,0.31465945573919335,-0.27423219404766885,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
7633,0,0.9999942779541016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6718230637420173,0.0,1.0617679564295412,-0.6637660238758545,1.8764724573158769,1.467756878349589,-0.36891894475425824,2.3953135168385433,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,0.16301495777824054,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
8778,2,0.9999942779541016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6635261001721242,0.0,-0.033298010848503416,-1.8654915006503547,-0.39682495196521206,0.08778474166716252,-0.36891894475425824,-0.28370352834720813,-0.6059099914113932,-0.1014739249597855,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
18577,0,0.9999942779541016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5855346426151293,0.0,1.0617679564295412,-0.6491797002321472,1.8764724573158769,1.467756878349589,-0.36891894475425824,2.47171846412048,-0.6059099914113932,0.8272343052125063,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
12851,0,0.999994158744812,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.630338245892552,0.0,1.0617679564295412,-0.6556625107404616,1.8764724573158769,1.467756878349589,-0.36891894475425824,2.3814529720910933,-0.6059099914113932,0.5176648951550756,-0.1789177132770833,1.470289929419952,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
