epoch,index,ood_score,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57
39,11035,-0.34255874156951904,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6452727803183596,0.0,0.5142349727905189,2.0948267346675995,1.5923102811557408,0.7777708100083757,-0.36891894475425824,2.077292577813427,-0.6059099914113932,-0.41104333501721607,-0.1789177132770833,2.6976393476749343,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,9073,-0.3425464332103729,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.660207314744167,0.0,0.5142349727905189,2.104693591709685,1.5923102811557408,0.7777708100083757,-0.36891894475425824,1.9160506740326375,-0.6059099914113932,-0.2562586299885008,-0.1789177132770833,0.7508709622209772,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,10769,-0.3425459563732147,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.646932173032338,0.0,0.5142349727905189,2.0926734464674257,1.5923102811557408,0.7777708100083757,-0.36891894475425824,2.144342527816422,-0.6059099914113932,0.37835866062923185,-0.1789177132770833,0.5479064042240399,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,7065,-0.34253066778182983,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.676801241883953,0.0,0.5142349727905189,2.1104877235334856,1.3081481049956047,0.7777708100083757,-0.36891894475425824,1.9191559032780594,-0.6059099914113932,-0.5658280400459313,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,11422,-0.3425293564796448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6419539948904023,0.0,0.24046848097100773,1.652368587010685,2.160634633476013,0.7777708100083757,-0.27305582597493716,2.86280056841456,-0.6059099914113932,-0.41104333501721607,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,17240,-0.3425288796424866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.595490998899001,0.0,0.5142349727905189,2.0757757626342186,1.3081481049956047,0.7777708100083757,-0.36891894475425824,1.7924165466686233,-0.6059099914113932,0.36288019012636036,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,10998,-0.3425057828426361,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6452727803183596,0.0,0.24046848097100773,1.6455397548707866,1.5923102811557408,0.7777708100083757,-0.36891894475425824,2.178270032534919,-0.6059099914113932,-0.41104333501721607,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,4445,-0.34249645471572876,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6967139544516965,0.0,1.0617679564295412,-0.665386726502933,1.8764724573158769,1.467756878349589,-0.36891894475425824,5.5981395963116825,-0.6059099914113932,0.5176648951550756,-0.1789177132770833,3.500272668721824,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,9946,-0.3424905836582184,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6535697438882526,0.0,0.24046848097100773,1.6540454745357365,1.5923102811557408,0.7777708100083757,-0.36891894475425824,2.191381000460033,-0.6059099914113932,-1.0069644493777699,-0.1789177132770833,0.37707790124328433,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
39,4801,-0.34248822927474976,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.695054561737718,0.0,0.24046848097100773,1.6535176392420416,1.3081481049956047,0.7777708100083757,-0.36891894475425824,2.016108060829561,-0.6059099914113932,-0.7206127450746467,-0.1789177132770833,-0.2859396548800443,-0.4902335920243739,0.0,-0.01554773033659214,0.0,0.0,0.0,3.0,20.0,0.0,0.0,-1.0,-38.0,0.0,-1.0,0.9545499999999998,18.0,0.0,0.0030777800000000004,6.0,0.0,2.0,-0.05719999999999992,7.0,0.0,0.013376000000000013,2.0,0.0,0.0,-2.423400000000001,0.0,8.0,15.0,0.0,0.0,0.0,0.0
